Time;f60_US_TX01;QI_US_TX01
2019-05-16 00:05:03;-0.433389;0
2019-05-16 00:05:04;-0.272958;0
2019-05-16 00:05:05;0.179863;0
2019-05-16 00:05:06;-0.450787;0
2019-05-16 00:05:07;-1.17683;0
2019-05-16 00:05:08;-0.553148;0
2019-05-16 00:05:09;-0.989721;0
2019-05-16 00:05:10;-1.49389;0
2019-05-16 00:05:11;-1.11175;0
2019-05-16 00:05:12;0.513586;0
2019-05-16 00:05:13;1.16881;0
2019-05-16 00:05:14;1.38489;0
2019-05-16 00:05:15;0.306191;0
2019-05-16 00:05:16;-0.960589;0
2019-05-16 00:05:17;-0.506401;0
2019-05-16 00:05:18;0.775957;0
2019-05-16 00:05:19;1.9824;0
2019-05-16 00:05:20;2.34199;0
2019-05-16 00:05:21;3.23781;0
2019-05-16 00:05:22;3.07761;0
2019-05-16 00:05:23;2.81946;0
2019-05-16 00:05:24;2.74855;0
2019-05-16 00:05:25;3.05968;0
2019-05-16 00:05:26;3.62001;0
2019-05-16 00:05:27;3.44378;0
2019-05-16 00:05:28;3.13919;0
2019-05-16 00:05:29;3.67611;0
2019-05-16 00:05:30;3.10206;0
2019-05-16 00:05:31;2.05394;0
2019-05-16 00:05:32;-0.270799;0
2019-05-16 00:05:33;-2.80797;0
2019-05-16 00:05:34;-4.71512;0
2019-05-16 00:05:35;-6.55208;0
2019-05-16 00:05:36;-8.19074;0
2019-05-16 00:05:37;-9.23138;0
2019-05-16 00:05:38;-9.38068;0
2019-05-16 00:05:39;-10.0919;0
2019-05-16 00:05:40;-11.2193;0
2019-05-16 00:05:41;-11.7036;0
2019-05-16 00:05:42;-12.6403;0
2019-05-16 00:05:43;-13.2714;0
2019-05-16 00:05:44;-14.1503;0
2019-05-16 00:05:45;-14.057;0
2019-05-16 00:05:46;-13.8859;0
2019-05-16 00:05:47;-13.992;0
2019-05-16 00:05:48;-10.9873;0
2019-05-16 00:05:49;-9.65017;0
2019-05-16 00:05:50;-10.765;0
2019-05-16 00:05:51;-11.0775;0
2019-05-16 00:05:52;-11.3685;0
2019-05-16 00:05:53;-11.5121;0
2019-05-16 00:05:54;-13.0469;0
2019-05-16 00:05:55;-14.4196;0
2019-05-16 00:05:56;-15.0407;0
2019-05-16 00:05:57;-15.2908;0
2019-05-16 00:05:58;-15.0036;0
2019-05-16 00:05:59;-15.0002;0
2019-05-16 00:06:00;-14.775;0
2019-05-16 00:06:01;-14.7202;0
2019-05-16 00:06:02;-15.4802;0
2019-05-16 00:06:03;-16.7646;0
2019-05-16 00:06:04;-16.8181;0
2019-05-16 00:06:05;-17.0344;0
2019-05-16 00:06:06;-17.4725;0
2019-05-16 00:06:07;-17.0785;0
2019-05-16 00:06:08;-16.0812;0
2019-05-16 00:06:09;-15.7757;0
2019-05-16 00:06:10;-15.3674;0
2019-05-16 00:06:11;-13.8972;0
2019-05-16 00:06:12;-13.4679;0
2019-05-16 00:06:13;-13.1986;0
2019-05-16 00:06:14;-12.5757;0
2019-05-16 00:06:15;-12.5398;0
2019-05-16 00:06:16;-13.9603;0
2019-05-16 00:06:17;-14.811;0
2019-05-16 00:06:18;-14.5472;0
2019-05-16 00:06:19;-14.0196;0
2019-05-16 00:06:20;-13.4911;0
2019-05-16 00:06:21;-13.0458;0
2019-05-16 00:06:22;-12.2712;0
2019-05-16 00:06:23;-12.6861;0
2019-05-16 00:06:24;-13.8708;0
2019-05-16 00:06:25;-14.6596;0
2019-05-16 00:06:26;-14.8768;0
2019-05-16 00:06:27;-15.1357;0
2019-05-16 00:06:28;-15.0392;0
2019-05-16 00:06:29;-15.9959;0
2019-05-16 00:06:30;-16.8247;0
2019-05-16 00:06:31;-17.4028;0
2019-05-16 00:06:32;-18.4693;0
2019-05-16 00:06:33;-18.3025;0
2019-05-16 00:06:34;-18.4348;0
2019-05-16 00:06:35;-17.9561;0
2019-05-16 00:06:36;-16.9019;0
2019-05-16 00:06:37;-15.4793;0
2019-05-16 00:06:38;-14.0772;0
2019-05-16 00:06:39;-13.1442;0
2019-05-16 00:06:40;-13.0959;0
2019-05-16 00:06:41;-13.2891;0
2019-05-16 00:06:42;-14.6474;0
2019-05-16 00:06:43;-15.4911;0
2019-05-16 00:06:44;-15.3594;0
2019-05-16 00:06:45;-14.5576;0
2019-05-16 00:06:46;-14.9921;0
2019-05-16 00:06:47;-15.4361;0
2019-05-16 00:06:48;-16.1496;0
2019-05-16 00:06:49;-16.9409;0
2019-05-16 00:06:50;-17.7599;0
2019-05-16 00:06:51;-19.136;0
2019-05-16 00:06:52;-20.6768;0
2019-05-16 00:06:53;-21.0681;0
2019-05-16 00:06:54;-20.0416;0
2019-05-16 00:06:55;-19.2394;0
2019-05-16 00:06:56;-17.2596;0
2019-05-16 00:06:57;-15.4338;0
2019-05-16 00:06:58;-14.0305;0
2019-05-16 00:06:59;-12.562;0
2019-05-16 00:07:00;-12.7485;0
2019-05-16 00:07:01;-13.3548;0
2019-05-16 00:07:02;-13.4399;0
2019-05-16 00:07:03;-13.5863;0
2019-05-16 00:07:04;-13.0919;0
2019-05-16 00:07:05;-13.0253;0
2019-05-16 00:07:06;-13.3172;0
2019-05-16 00:07:07;-13.5618;0
2019-05-16 00:07:08;-13.4617;0
2019-05-16 00:07:09;-13.3711;0
2019-05-16 00:07:10;-14.6685;0
2019-05-16 00:07:11;-15.5363;0
2019-05-16 00:07:12;-16.1869;0
2019-05-16 00:07:13;-16.4451;0
2019-05-16 00:07:14;-16.2452;0
2019-05-16 00:07:15;-15.6642;0
2019-05-16 00:07:16;-15.8213;0
2019-05-16 00:07:17;-16.0284;0
2019-05-16 00:07:18;-15.971;0
2019-05-16 00:07:19;-15.1379;0
2019-05-16 00:07:20;-14.6144;0
2019-05-16 00:07:21;-14.1562;0
2019-05-16 00:07:22;-13.1373;0
2019-05-16 00:07:23;-13.0626;0
2019-05-16 00:07:24;-12.4845;0
2019-05-16 00:07:25;-12.4615;0
2019-05-16 00:07:26;-12.0876;0
2019-05-16 00:07:27;-10.997;0
2019-05-16 00:07:28;-11.2327;0
2019-05-16 00:07:29;-11.6839;0
2019-05-16 00:07:30;-11.7767;0
2019-05-16 00:07:31;-11.4454;0
2019-05-16 00:07:32;-10.2283;0
2019-05-16 00:07:33;-9.62131;0
2019-05-16 00:07:34;-8.81645;0
2019-05-16 00:07:35;-9.07544;0
2019-05-16 00:07:36;-8.7751;0
2019-05-16 00:07:37;-9.57911;0
2019-05-16 00:07:38;-10.2618;0
2019-05-16 00:07:39;-10.6014;0
2019-05-16 00:07:40;-10.8668;0
2019-05-16 00:07:41;-11.6376;0
2019-05-16 00:07:42;-12.146;0
2019-05-16 00:07:43;-11.8089;0
2019-05-16 00:07:44;-11.5968;0
2019-05-16 00:07:45;-11.259;0
2019-05-16 00:07:46;-11.5022;0
2019-05-16 00:07:47;-11.195;0
2019-05-16 00:07:48;-11.0497;0
2019-05-16 00:07:49;-10.9694;0
2019-05-16 00:07:50;-10.6415;0
2019-05-16 00:07:51;-9.61692;0
2019-05-16 00:07:52;-9.13275;0
2019-05-16 00:07:53;-8.37899;0
2019-05-16 00:07:54;-7.74642;0
2019-05-16 00:07:55;-7.11164;0
2019-05-16 00:07:56;-7.29775;0
2019-05-16 00:07:57;-7.47938;0
2019-05-16 00:07:58;-7.06968;0
2019-05-16 00:07:59;-6.25447;0
2019-05-16 00:08:00;-5.31208;0
2019-05-16 00:08:01;-5.18677;0
2019-05-16 00:08:02;-5.28221;0
2019-05-16 00:08:03;-4.85049;0
2019-05-16 00:08:04;-4.25839;0
2019-05-16 00:08:05;-3.97477;0
2019-05-16 00:08:06;-3.93893;0
2019-05-16 00:08:07;-3.65553;0
2019-05-16 00:08:08;-3.38552;0
2019-05-16 00:08:09;-3.04075;0
2019-05-16 00:08:10;-2.28893;0
2019-05-16 00:08:11;-2.31949;0
2019-05-16 00:08:12;-2.12798;0
2019-05-16 00:08:13;-1.79056;0
2019-05-16 00:08:14;-1.36241;0
2019-05-16 00:08:15;-0.341384;0
2019-05-16 00:08:16;-0.173259;0
2019-05-16 00:08:17;-0.568779;0
2019-05-16 00:08:18;-0.924015;0
2019-05-16 00:08:19;-1.59717;0
2019-05-16 00:08:20;-1.32192;0
2019-05-16 00:08:21;-1.06654;0
2019-05-16 00:08:22;-0.912243;0
2019-05-16 00:08:23;-1.76579;0
2019-05-16 00:08:24;-1.81544;0
2019-05-16 00:08:25;-1.70652;0
2019-05-16 00:08:26;-1.66197;0
2019-05-16 00:08:27;-1.18957;0
2019-05-16 00:08:28;-1.28176;0
2019-05-16 00:08:29;-1.35455;0
2019-05-16 00:08:30;-2.0105;0
2019-05-16 00:08:31;-1.83568;0
2019-05-16 00:08:32;-1.26295;0
2019-05-16 00:08:33;-0.130356;0
2019-05-16 00:08:34;1.66981;0
2019-05-16 00:08:35;2.7061;0
2019-05-16 00:08:36;2.51726;0
2019-05-16 00:08:37;2.50828;0
2019-05-16 00:08:38;2.07868;0
2019-05-16 00:08:39;1.41752;0
2019-05-16 00:08:40;0.55351;0
2019-05-16 00:08:41;-0.342252;0
2019-05-16 00:08:42;-0.429512;0
2019-05-16 00:08:43;-0.022201;0
2019-05-16 00:08:44;0.243007;0
2019-05-16 00:08:45;0.234993;0
2019-05-16 00:08:46;0.018147;0
2019-05-16 00:08:47;0.47304;0
2019-05-16 00:08:48;0.537318;0
2019-05-16 00:08:49;0.281404;0
2019-05-16 00:08:50;-1.54919;0
2019-05-16 00:08:51;-0.157331;0
2019-05-16 00:08:52;-1.06595;0
2019-05-16 00:08:53;-1.1066;0
2019-05-16 00:08:54;-1.27662;0
2019-05-16 00:08:55;-1.66781;0
2019-05-16 00:08:56;-2.42125;0
2019-05-16 00:08:57;-2.83882;0
2019-05-16 00:08:58;-2.6884;0
2019-05-16 00:08:59;-3.59339;0
2019-05-16 00:09:00;-4.69371;0
2019-05-16 00:09:01;-5.49044;0
2019-05-16 00:09:02;-5.00312;0
2019-05-16 00:09:03;-4.46605;0
2019-05-16 00:09:04;-4.78454;0
2019-05-16 00:09:05;-4.40348;0
2019-05-16 00:09:06;-3.91472;0
2019-05-16 00:09:07;-4.29512;0
2019-05-16 00:09:08;-4.68047;0
2019-05-16 00:09:09;-5.53325;0
2019-05-16 00:09:10;-5.67244;0
2019-05-16 00:09:11;-5.61859;0
2019-05-16 00:09:12;-4.51598;0
2019-05-16 00:09:13;-2.39863;0
2019-05-16 00:09:14;-0.918979;0
2019-05-16 00:09:15;0.211998;0
2019-05-16 00:09:16;1.06454;0
2019-05-16 00:09:17;1.06305;0
2019-05-16 00:09:18;0.575045;0
2019-05-16 00:09:19;-0.817741;0
2019-05-16 00:09:20;-1.08615;0
2019-05-16 00:09:21;-0.762233;0
2019-05-16 00:09:22;-0.115348;0
2019-05-16 00:09:23;0.388013;0
2019-05-16 00:09:24;0.807103;0
2019-05-16 00:09:25;1.31424;0
2019-05-16 00:09:26;2.17513;0
2019-05-16 00:09:27;3.18027;0
2019-05-16 00:09:28;4.47448;0
2019-05-16 00:09:29;5.31578;0
2019-05-16 00:09:30;5.81381;0
2019-05-16 00:09:31;6.44994;0
2019-05-16 00:09:32;7.45877;0
2019-05-16 00:09:33;8.32214;0
2019-05-16 00:09:34;9.45871;0
2019-05-16 00:09:35;10.6161;0
2019-05-16 00:09:36;10.9293;0
2019-05-16 00:09:37;11.0577;0
2019-05-16 00:09:38;10.673;0
2019-05-16 00:09:39;10.2059;0
2019-05-16 00:09:40;9.66289;0
2019-05-16 00:09:41;9.59519;0
2019-05-16 00:09:42;9.94825;0
2019-05-16 00:09:43;10.61;0
2019-05-16 00:09:44;11.5896;0
2019-05-16 00:09:45;12.862;0
2019-05-16 00:09:46;12.7724;0
2019-05-16 00:09:47;12.7479;0
2019-05-16 00:09:48;12.6886;0
2019-05-16 00:09:49;12.8881;0
2019-05-16 00:09:50;12.7306;0
2019-05-16 00:09:51;12.199;0
2019-05-16 00:09:52;11.3343;0
2019-05-16 00:09:53;11.1643;0
2019-05-16 00:09:54;11.3364;0
2019-05-16 00:09:55;11.59;0
2019-05-16 00:09:56;12.3986;0
2019-05-16 00:09:57;13.2363;0
2019-05-16 00:09:58;13.4499;0
2019-05-16 00:09:59;12.6133;0
2019-05-16 00:10:00;12.1088;0
2019-05-16 00:10:01;11.1869;0
2019-05-16 00:10:02;10.1871;0
2019-05-16 00:10:03;9.53393;0
2019-05-16 00:10:04;9.75289;0
2019-05-16 00:10:05;10.1378;0
2019-05-16 00:10:06;9.99634;0
2019-05-16 00:10:07;10.161;0
2019-05-16 00:10:08;9.85693;0
2019-05-16 00:10:09;9.60982;0
2019-05-16 00:10:10;9.40658;0
2019-05-16 00:10:11;9.46948;0
2019-05-16 00:10:12;8.6178;0
2019-05-16 00:10:13;9.86826;0
2019-05-16 00:10:14;10.8241;0
2019-05-16 00:10:15;11.0796;0
2019-05-16 00:10:16;11.0864;0
2019-05-16 00:10:17;12.7524;0
2019-05-16 00:10:18;14.1164;0
2019-05-16 00:10:19;14.3211;0
2019-05-16 00:10:20;12.5891;0
2019-05-16 00:10:21;10.6944;0
2019-05-16 00:10:22;10.3293;0
2019-05-16 00:10:23;10.2817;0
2019-05-16 00:10:24;10.9355;0
2019-05-16 00:10:25;11.0954;0
2019-05-16 00:10:26;11.3329;0
2019-05-16 00:10:27;10.4463;0
2019-05-16 00:10:28;9.63775;0
2019-05-16 00:10:29;9.27446;0
2019-05-16 00:10:30;9.39214;0
2019-05-16 00:10:31;10.3469;0
2019-05-16 00:10:32;10.766;0
2019-05-16 00:10:33;10.9688;0
2019-05-16 00:10:34;11.2185;0
2019-05-16 00:10:35;11.5018;0
2019-05-16 00:10:36;12.1525;0
2019-05-16 00:10:37;12.0287;0
2019-05-16 00:10:38;11.8385;0
2019-05-16 00:10:39;11.4424;0
2019-05-16 00:10:40;11.8107;0
2019-05-16 00:10:41;12.3537;0
2019-05-16 00:10:42;12.5995;0
2019-05-16 00:10:43;12.7426;0
2019-05-16 00:10:44;13.2179;0
2019-05-16 00:10:45;12.8002;0
2019-05-16 00:10:46;12.7257;0
2019-05-16 00:10:47;12.3633;0
2019-05-16 00:10:48;11.2013;0
2019-05-16 00:10:49;9.4604;0
2019-05-16 00:10:50;8.82573;0
2019-05-16 00:10:51;8.48922;0
2019-05-16 00:10:52;8.05012;0
2019-05-16 00:10:53;7.33022;0
2019-05-16 00:10:54;6.92658;0
2019-05-16 00:10:55;6.35758;0
2019-05-16 00:10:56;6.36477;0
2019-05-16 00:10:57;5.837;0
2019-05-16 00:10:58;4.82471;0
2019-05-16 00:10:59;4.51721;0
2019-05-16 00:11:00;3.34145;0
2019-05-16 00:11:01;2.81314;0
2019-05-16 00:11:02;2.71827;0
2019-05-16 00:11:03;2.85742;0
2019-05-16 00:11:04;2.80832;0
2019-05-16 00:11:05;2.1643;0
2019-05-16 00:11:06;1.67762;0
2019-05-16 00:11:07;0.834412;0
2019-05-16 00:11:08;0.212511;0
2019-05-16 00:11:09;-0.181096;0
2019-05-16 00:11:10;0.171183;0
2019-05-16 00:11:11;0.78382;0
2019-05-16 00:11:12;1.55049;0
2019-05-16 00:11:13;3.04169;0
2019-05-16 00:11:14;4.34868;0
2019-05-16 00:11:15;4.89778;0
2019-05-16 00:11:16;6.45296;0
2019-05-16 00:11:17;7.60003;0
2019-05-16 00:11:18;9.30341;0
2019-05-16 00:11:19;9.8727;0
2019-05-16 00:11:20;10.3051;0
2019-05-16 00:11:21;10.3562;0
2019-05-16 00:11:22;10.2006;0
2019-05-16 00:11:23;10.0944;0
2019-05-16 00:11:24;9.78763;0
2019-05-16 00:11:25;9.02745;0
2019-05-16 00:11:26;7.63585;0
2019-05-16 00:11:27;6.21;0
2019-05-16 00:11:28;5.74636;0
2019-05-16 00:11:29;5.92264;0
2019-05-16 00:11:30;5.72105;0
2019-05-16 00:11:31;5.49203;0
2019-05-16 00:11:32;5.29334;0
2019-05-16 00:11:33;5.36746;0
2019-05-16 00:11:34;5.17133;0
2019-05-16 00:11:35;4.80845;0
2019-05-16 00:11:36;5.21282;0
2019-05-16 00:11:37;5.37189;0
2019-05-16 00:11:38;5.31821;0
2019-05-16 00:11:39;5.21547;0
2019-05-16 00:11:40;4.70263;0
2019-05-16 00:11:41;3.82274;0
2019-05-16 00:11:42;3.52289;0
2019-05-16 00:11:43;3.2465;0
2019-05-16 00:11:44;3.43425;0
2019-05-16 00:11:45;2.9502;0
2019-05-16 00:11:46;2.87361;0
2019-05-16 00:11:47;2.16425;0
2019-05-16 00:11:48;2.17853;0
2019-05-16 00:11:49;1.2753;0
2019-05-16 00:11:50;0.631049;0
2019-05-16 00:11:51;0.271591;0
2019-05-16 00:11:52;-0.317453;0
2019-05-16 00:11:53;-0.116454;0
2019-05-16 00:11:54;0.270329;0
2019-05-16 00:11:55;0.628222;0
2019-05-16 00:11:56;1.21423;0
2019-05-16 00:11:57;2.12422;0
2019-05-16 00:11:58;2.31962;0
2019-05-16 00:11:59;2.12359;0
2019-05-16 00:12:00;1.06588;0
2019-05-16 00:12:01;0.309303;0
2019-05-16 00:12:02;-0.200742;0
2019-05-16 00:12:03;-0.720666;0
2019-05-16 00:12:04;-1.17003;0
2019-05-16 00:12:05;-1.82506;0
2019-05-16 00:12:06;-2.35566;0
2019-05-16 00:12:07;-2.80221;0
2019-05-16 00:12:08;-2.81473;0
2019-05-16 00:12:09;-2.55828;0
2019-05-16 00:12:10;-2.18243;0
2019-05-16 00:12:11;-2.07254;0
2019-05-16 00:12:12;-1.67606;0
2019-05-16 00:12:13;-0.791829;0
2019-05-16 00:12:14;-0.311292;0
2019-05-16 00:12:15;-0.36246;0
2019-05-16 00:12:16;-0.345239;0
2019-05-16 00:12:17;-0.616686;0
2019-05-16 00:12:18;-1.13384;0
2019-05-16 00:12:19;-2.16618;0
2019-05-16 00:12:20;-3.59303;0
2019-05-16 00:12:21;-4.36208;0
2019-05-16 00:12:22;-4.26342;0
2019-05-16 00:12:23;-3.92568;0
2019-05-16 00:12:24;-3.22991;0
2019-05-16 00:12:25;-3.53465;0
2019-05-16 00:12:26;-3.95541;0
2019-05-16 00:12:27;-4.92968;0
2019-05-16 00:12:28;-4.60808;0
2019-05-16 00:12:29;-4.15147;0
2019-05-16 00:12:30;-3.40647;0
2019-05-16 00:12:31;-3.32876;0
2019-05-16 00:12:32;-3.74563;0
2019-05-16 00:12:33;-3.53808;0
2019-05-16 00:12:34;-3.1516;0
2019-05-16 00:12:35;-3.25636;0
2019-05-16 00:12:36;-2.67033;0
2019-05-16 00:12:37;-1.54812;0
2019-05-16 00:12:38;-0.537022;0
2019-05-16 00:12:39;0.386301;0
2019-05-16 00:12:40;0.684356;0
2019-05-16 00:12:41;0.654972;0
2019-05-16 00:12:42;1.11155;0
2019-05-16 00:12:43;1.17458;0
2019-05-16 00:12:44;1.26388;0
2019-05-16 00:12:45;1.67603;0
2019-05-16 00:12:46;2.29894;0
2019-05-16 00:12:47;2.76473;0
2019-05-16 00:12:48;3.15371;0
2019-05-16 00:12:49;4.11288;0
2019-05-16 00:12:50;4.8364;0
2019-05-16 00:12:51;5.16775;0
2019-05-16 00:12:52;5.15638;0
2019-05-16 00:12:53;4.65869;0
2019-05-16 00:12:54;4.69301;0
2019-05-16 00:12:55;5.15611;0
2019-05-16 00:12:56;6.2097;0
2019-05-16 00:12:57;7.02059;0
2019-05-16 00:12:58;7.33836;0
2019-05-16 00:12:59;7.79595;0
2019-05-16 00:13:00;8.07423;0
2019-05-16 00:13:01;9.00831;0
2019-05-16 00:13:02;9.58853;0
2019-05-16 00:13:03;10.0117;0
2019-05-16 00:13:04;10.5263;0
2019-05-16 00:13:05;11.3996;0
2019-05-16 00:13:06;12.2174;0
2019-05-16 00:13:07;12.4728;0
2019-05-16 00:13:08;12.9469;0
2019-05-16 00:13:09;13.8877;0
2019-05-16 00:13:10;14.5181;0
2019-05-16 00:13:11;14.1989;0
2019-05-16 00:13:12;13.6746;0
2019-05-16 00:13:13;13.8306;0
2019-05-16 00:13:14;14.1008;0
2019-05-16 00:13:15;14.846;0
2019-05-16 00:13:16;14.8965;0
2019-05-16 00:13:17;14.2351;0
2019-05-16 00:13:18;13.1545;0
2019-05-16 00:13:19;13.4327;0
2019-05-16 00:13:20;14.075;0
2019-05-16 00:13:21;15.1106;0
2019-05-16 00:13:22;15.5707;0
2019-05-16 00:13:23;16.3961;0
2019-05-16 00:13:24;16.4613;0
2019-05-16 00:13:25;16.0671;0
2019-05-16 00:13:26;15.8597;0
2019-05-16 00:13:27;15.6375;0
2019-05-16 00:13:28;15.4668;0
2019-05-16 00:13:29;15.1005;0
2019-05-16 00:13:30;15.3296;0
2019-05-16 00:13:31;14.5429;0
2019-05-16 00:13:32;14.0745;0
2019-05-16 00:13:33;13.0236;0
2019-05-16 00:13:34;12.3386;0
2019-05-16 00:13:35;11.5701;0
2019-05-16 00:13:36;11.7448;0
2019-05-16 00:13:37;11.7085;0
2019-05-16 00:13:38;12.4922;0
2019-05-16 00:13:39;12.721;0
2019-05-16 00:13:40;13.6997;0
2019-05-16 00:13:41;14.7907;0
2019-05-16 00:13:42;15.3681;0
2019-05-16 00:13:43;15.5665;0
2019-05-16 00:13:44;15.3385;0
2019-05-16 00:13:45;15.1484;0
2019-05-16 00:13:46;14.8393;0
2019-05-16 00:13:47;14.1878;0
2019-05-16 00:13:48;13.0942;0
2019-05-16 00:13:49;12.8967;0
2019-05-16 00:13:50;12.9502;0
2019-05-16 00:13:51;12.7658;0
2019-05-16 00:13:52;13.2574;0
2019-05-16 00:13:53;13.4216;0
2019-05-16 00:13:54;12.6461;0
2019-05-16 00:13:55;12.7161;0
2019-05-16 00:13:56;12.3941;0
2019-05-16 00:13:57;11.9243;0
2019-05-16 00:13:58;12.5171;0
2019-05-16 00:13:59;13.2695;0
2019-05-16 00:14:00;13.7036;0
2019-05-16 00:14:01;14.9786;0
2019-05-16 00:14:02;17.4949;0
2019-05-16 00:14:03;16.9791;0
2019-05-16 00:14:04;15.5723;0
2019-05-16 00:14:05;14.3218;0
2019-05-16 00:14:06;13.6565;0
2019-05-16 00:14:07;14.0651;0
2019-05-16 00:14:08;14.7236;0
2019-05-16 00:14:09;15.3439;0
2019-05-16 00:14:10;16.0328;0
2019-05-16 00:14:11;16.593;0
2019-05-16 00:14:12;16.2498;0
2019-05-16 00:14:13;15.6368;0
2019-05-16 00:14:14;15.0041;0
2019-05-16 00:14:15;14.4162;0
2019-05-16 00:14:16;13.2716;0
2019-05-16 00:14:17;12.7402;0
2019-05-16 00:14:18;12.1762;0
2019-05-16 00:14:19;11.9895;0
2019-05-16 00:14:20;12.3277;0
2019-05-16 00:14:21;12.902;0
2019-05-16 00:14:22;13.2481;0
2019-05-16 00:14:23;13.2024;0
2019-05-16 00:14:24;13.9486;0
2019-05-16 00:14:25;14.801;0
2019-05-16 00:14:26;15.4651;0
2019-05-16 00:14:27;14.5191;0
2019-05-16 00:14:28;13.0057;0
2019-05-16 00:14:29;11.7281;0
2019-05-16 00:14:30;11.8274;0
2019-05-16 00:14:31;11.8777;0
2019-05-16 00:14:32;11.9009;0
2019-05-16 00:14:33;12.3531;0
2019-05-16 00:14:34;12.8219;0
2019-05-16 00:14:35;13.2934;0
2019-05-16 00:14:36;13.2697;0
2019-05-16 00:14:37;13.516;0
2019-05-16 00:14:38;13.1114;0
2019-05-16 00:14:39;13.2178;0
2019-05-16 00:14:40;13.5516;0
2019-05-16 00:14:41;13.897;0
2019-05-16 00:14:42;14.4997;0
2019-05-16 00:14:43;14.7847;0
2019-05-16 00:14:44;14.3901;0
2019-05-16 00:14:45;13.9029;0
2019-05-16 00:14:46;12.8992;0
2019-05-16 00:14:47;11.7572;0
2019-05-16 00:14:48;11.1574;0
2019-05-16 00:14:49;11.6817;0
2019-05-16 00:14:50;12.1553;0
2019-05-16 00:14:51;12.3421;0
2019-05-16 00:14:52;13.1845;0
2019-05-16 00:14:53;13.7904;0
2019-05-16 00:14:54;13.6501;0
2019-05-16 00:14:55;12.8615;0
2019-05-16 00:14:56;12.8157;0
2019-05-16 00:14:57;13.0582;0
2019-05-16 00:14:58;13.4942;0
2019-05-16 00:14:59;13.8037;0
2019-05-16 00:15:00;14.4036;0
2019-05-16 00:15:01;14.0526;0
2019-05-16 00:15:02;13.5826;0
2019-05-16 00:15:03;12.2987;0
2019-05-16 00:15:04;10.9863;0
2019-05-16 00:15:05;10.2139;0
2019-05-16 00:15:06;8.90353;0
2019-05-16 00:15:07;7.68388;0
2019-05-16 00:15:08;7.04875;0
2019-05-16 00:15:09;7.06684;0
2019-05-16 00:15:10;7.11494;0
2019-05-16 00:15:11;6.67691;0
2019-05-16 00:15:12;6.77818;0
2019-05-16 00:15:13;6.6719;0
2019-05-16 00:15:14;6.43711;0
2019-05-16 00:15:15;6.65203;0
2019-05-16 00:15:16;5.43775;0
2019-05-16 00:15:17;4.38892;0
2019-05-16 00:15:18;3.35357;0
2019-05-16 00:15:19;3.30085;0
2019-05-16 00:15:20;3.90397;0
2019-05-16 00:15:21;3.74951;0
2019-05-16 00:15:22;3.63414;0
2019-05-16 00:15:23;3.16395;0
2019-05-16 00:15:24;2.87335;0
2019-05-16 00:15:25;2.51256;0
2019-05-16 00:15:26;2.2269;0
2019-05-16 00:15:27;1.45014;0
2019-05-16 00:15:28;1.30497;0
2019-05-16 00:15:29;0.961975;0
2019-05-16 00:15:30;1.06073;0
2019-05-16 00:15:31;1.01839;0
2019-05-16 00:15:32;0.407773;0
2019-05-16 00:15:33;0.148652;0
2019-05-16 00:15:34;-0.412937;0
2019-05-16 00:15:35;-1.04755;0
2019-05-16 00:15:36;-1.42486;0
2019-05-16 00:15:37;-1.45905;0
2019-05-16 00:15:38;-2.35513;0
2019-05-16 00:15:39;-3.30269;0
2019-05-16 00:15:40;-3.86754;0
2019-05-16 00:15:41;-3.82948;0
2019-05-16 00:15:42;-4.05698;0
2019-05-16 00:15:43;-4.12824;0
2019-05-16 00:15:44;-5.4664;0
2019-05-16 00:15:45;-7.04891;0
2019-05-16 00:15:46;-8.54269;0
2019-05-16 00:15:47;-10.0171;0
2019-05-16 00:15:48;-10.619;0
2019-05-16 00:15:49;-11.5968;0
2019-05-16 00:15:50;-12.6632;0
2019-05-16 00:15:51;-13.6275;0
2019-05-16 00:15:52;-14.4786;0
2019-05-16 00:15:53;-14.9436;0
2019-05-16 00:15:54;-15.0314;0
2019-05-16 00:15:55;-14.1203;0
2019-05-16 00:15:56;-13.8279;0
2019-05-16 00:15:57;-13.5885;0
2019-05-16 00:15:58;-13.1868;0
2019-05-16 00:15:59;-12.5645;0
2019-05-16 00:16:00;-11.6653;0
2019-05-16 00:16:01;-11.8677;0
2019-05-16 00:16:02;-12.634;0
2019-05-16 00:16:03;-13.2081;0
2019-05-16 00:16:04;-13.7132;0
2019-05-16 00:16:05;-13.7531;0
2019-05-16 00:16:06;-14.1514;0
2019-05-16 00:16:07;-14.1266;0
2019-05-16 00:16:08;-14.0502;0
2019-05-16 00:16:09;-14.6915;0
2019-05-16 00:16:10;-14.6194;0
2019-05-16 00:16:11;-14.6044;0
2019-05-16 00:16:12;-14.8095;0
2019-05-16 00:16:13;-15.1891;0
2019-05-16 00:16:14;-15.4955;0
2019-05-16 00:16:15;-16.1063;0
2019-05-16 00:16:16;-16.0803;0
2019-05-16 00:16:17;-15.395;0
2019-05-16 00:16:18;-14.5407;0
2019-05-16 00:16:19;-14.3079;0
2019-05-16 00:16:20;-13.963;0
2019-05-16 00:16:21;-13.7344;0
2019-05-16 00:16:22;-13.5708;0
2019-05-16 00:16:23;-13.266;0
2019-05-16 00:16:24;-13.3908;0
2019-05-16 00:16:25;-13.5531;0
2019-05-16 00:16:26;-14.2409;0
